hpo_id	hpo_name	gene_id
HP:0002384	Focal impaired awareness seizure	1173
HP:0001263	Global developmental delay	51434
HP:0001250	Seizure	9968
HP:0001522	Death in infancy	51360
HP:0001508	Failure to thrive	51360
HP:0000006	Autosomal dominant inheritance	1733
HP:0003593	Infantile onset	254065
HP:0000006	Autosomal dominant inheritance	1281
HP:0001263	Global developmental delay	1281
HP:0011463	Childhood onset	6235
HP:0000007	Autosomal recessive inheritance	55755
HP:0000006	Autosomal dominant inheritance	112802
HP:0001263	Global developmental delay	2615
HP:0003593	Infantile onset	7852
HP:0001250	Seizure	2255
HP:0001250	Seizure	2261
HP:0001250	Seizure	2263
HP:0000007	Autosomal recessive inheritance	144132
HP:0003621	Juvenile onset	6529
HP:0001508	Failure to thrive	91574
HP:0001263	Global developmental delay	22931
HP:0001250	Seizure	22930
HP:0001250	Seizure	22931
HP:0001250	Seizure	25782
HP:0001250	Seizure	128637
HP:0003621	Juvenile onset	51271
HP:0000007	Autosomal recessive inheritance	29089
HP:0001508	Failure to thrive	1327
HP:0011463	Childhood onset	390594
HP:0003593	Infantile onset	4488
HP:0002240	Hepatomegaly	6341
HP:0001250	Seizure	60558
HP:0001250	Seizure	23114
HP:0000006	Autosomal dominant inheritance	3914
HP:0000006	Autosomal dominant inheritance	255738
HP:0001250	Seizure	6942
HP:0000006	Autosomal dominant inheritance	860
HP:0003621	Juvenile onset	2232
HP:0003593	Infantile onset	1917
HP:0000007	Autosomal recessive inheritance	5447
HP:0001263	Global developmental delay	4921
HP:0000006	Autosomal dominant inheritance	7227
HP:0001508	Failure to thrive	4072
HP:0001508	Failure to thrive	105371045
HP:0000007	Autosomal recessive inheritance	3166
HP:0003593	Infantile onset	54517
HP:0003621	Juvenile onset	22858
HP:0001250	Seizure	57165
HP:0000007	Autosomal recessive inheritance	3858
HP:0001250	Seizure	59336
HP:0000007	Autosomal recessive inheritance	338917
HP:0000006	Autosomal dominant inheritance	2773
HP:0000007	Autosomal recessive inheritance	2038
HP:0000007	Autosomal recessive inheritance	6875
HP:0000007	Autosomal recessive inheritance	2071
HP:0000007	Autosomal recessive inheritance	23233
HP:0003621	Juvenile onset	3454
HP:0001508	Failure to thrive	771
HP:0001903	Anemia	4582
HP:0001263	Global developmental delay	55164
HP:0001263	Global developmental delay	50801
HP:0001522	Death in infancy	6329
HP:0001894	Thrombocytosis	3162
HP:0000006	Autosomal dominant inheritance	24148
HP:0003621	Juvenile onset	10043
HP:0002014	Diarrhea	7482
HP:0001250	Seizure	23483
HP:0000007	Autosomal recessive inheritance	1749
HP:0000007	Autosomal recessive inheritance	170692
HP:0001250	Seizure	10472
HP:0000006	Autosomal dominant inheritance	3617
HP:0003593	Infantile onset	6261
HP:0001250	Seizure	26057
HP:0001508	Failure to thrive	8443
HP:0003621	Juvenile onset	10939
HP:0003593	Infantile onset	9524
HP:0000007	Autosomal recessive inheritance	83715
HP:0011463	Childhood onset	8815
HP:0000007	Autosomal recessive inheritance	1258
HP:0003593	Infantile onset	5340
HP:0100702	Arachnoid cyst	2260
HP:0012759	Neurodevelopmental abnormality	3845
HP:0000007	Autosomal recessive inheritance	9508
HP:0000006	Autosomal dominant inheritance	8462
HP:0000006	Autosomal dominant inheritance	5137
HP:0003829	Typified by incomplete penetrance	120892
HP:0002240	Hepatomegaly	11277
HP:0011463	Childhood onset	54332
HP:0003593	Infantile onset	54332
HP:0003593	Infantile onset	1759
HP:0001250	Seizure	9130
HP:0003621	Juvenile onset	5611
HP:0000007	Autosomal recessive inheritance	29958
HP:0000006	Autosomal dominant inheritance	3119
HP:0001250	Seizure	286204
HP:0000006	Autosomal dominant inheritance	7415
HP:0003593	Infantile onset	90167
HP:0000006	Autosomal dominant inheritance	25794
HP:0000007	Autosomal recessive inheritance	54970
HP:0003593	Infantile onset	4967
HP:0001250	Seizure	95
HP:0001250	Seizure	8405
HP:0003593	Infantile onset	6576
HP:0000006	Autosomal dominant inheritance	166929
HP:0002783	Recurrent lower respiratory tract infections	6662
HP:0003593	Infantile onset	5119
HP:0002202	Pleural effusion	83483
HP:0001903	Anemia	1534
HP:0001250	Seizure	3758
HP:0001250	Seizure	25828
HP:0000006	Autosomal dominant inheritance	84634
HP:0001263	Global developmental delay	8405
HP:0000007	Autosomal recessive inheritance	6916
HP:0000007	Autosomal recessive inheritance	340665
HP:0000007	Autosomal recessive inheritance	26074
HP:0003829	Typified by incomplete penetrance	2050
HP:0001250	Seizure	2050
HP:0001250	Seizure	5921
HP:0000007	Autosomal recessive inheritance	2178
HP:0002384	Focal impaired awareness seizure	56776
HP:0000007	Autosomal recessive inheritance	54974
HP:0000006	Autosomal dominant inheritance	133396
HP:0000007	Autosomal recessive inheritance	10566
HP:0000007	Autosomal recessive inheritance	81034
HP:0002719	Recurrent infections	4204
HP:0003621	Juvenile onset	3746
HP:0000007	Autosomal recessive inheritance	5241
HP:0000006	Autosomal dominant inheritance	4760
HP:0001263	Global developmental delay	51057
HP:0001508	Failure to thrive	1832
HP:0000006	Autosomal dominant inheritance	57061
HP:0000006	Autosomal dominant inheritance	346171
HP:0001250	Seizure	3767
HP:0001250	Seizure	5325
HP:0001250	Seizure	6833
HP:0001250	Seizure	7846
HP:0000006	Autosomal dominant inheritance	7010
HP:0001263	Global developmental delay	23316
HP:0001508	Failure to thrive	27040
HP:0001263	Global developmental delay	8820
HP:0001250	Seizure	6657
HP:0001250	Seizure	6658
HP:0001250	Seizure	9915
HP:0001263	Global developmental delay	5015
HP:0001263	Global developmental delay	57479
HP:0001250	Seizure	10157
HP:0000006	Autosomal dominant inheritance	6915
HP:0000006	Autosomal dominant inheritance	5339
HP:0000006	Autosomal dominant inheritance	27235
HP:0000007	Autosomal recessive inheritance	4617
HP:0003621	Juvenile onset	3868
HP:0001250	Seizure	26235
HP:0003621	Juvenile onset	23500
HP:0003593	Infantile onset	55812
HP:0003621	Juvenile onset	253017
HP:0003593	Infantile onset	6773
HP:0001250	Seizure	79813
HP:0009098	Chronic oral candidiasis	6097
HP:0000007	Autosomal recessive inheritance	5176
HP:0011463	Childhood onset	25778
HP:0002090	Pneumonia	64446
HP:0000007	Autosomal recessive inheritance	23562
HP:0011463	Childhood onset	4784
HP:0001508	Failure to thrive	6885
HP:0002113	Pulmonary infiltrates	60468
HP:0002719	Recurrent infections	9757
HP:0003621	Juvenile onset	9896
HP:0003593	Infantile onset	51343
HP:0001250	Seizure	9698
HP:0003829	Typified by incomplete penetrance	889
HP:0001433	Hepatosplenomegaly	2263
HP:0001250	Seizure	7074
HP:0001945	Fever	3988
HP:0003593	Infantile onset	59341
HP:0000007	Autosomal recessive inheritance	27152
HP:0003829	Typified by incomplete penetrance	3832
HP:0003593	Infantile onset	9342
HP:0001263	Global developmental delay	7701
HP:0001250	Seizure	1281
HP:0000007	Autosomal recessive inheritance	4308
HP:0001250	Seizure	10367
HP:0003621	Juvenile onset	6096
HP:0001419	X-linked recessive inheritance	24137
HP:0000007	Autosomal recessive inheritance	150365
HP:0000006	Autosomal dominant inheritance	6688
HP:0000007	Autosomal recessive inheritance	55012
HP:0001508	Failure to thrive	3909
HP:0001508	Failure to thrive	3914
HP:0001508	Failure to thrive	3918
HP:0003621	Juvenile onset	84876
HP:0001250	Seizure	84334
HP:0002514	Cerebral calcification	4953
HP:0031691	Severe viral infection	1503
HP:0001250	Seizure	29920
HP:0011463	Childhood onset	10383
HP:0001250	Seizure	2770
HP:0011463	Childhood onset	7401
HP:0000006	Autosomal dominant inheritance	6253
HP:0001250	Seizure	51271
HP:0000006	Autosomal dominant inheritance	6310
HP:0000006	Autosomal dominant inheritance	10804
HP:0011463	Childhood onset	5422
HP:0001250	Seizure	411
HP:0001250	Seizure	11152
HP:0011463	Childhood onset	153642
HP:0000006	Autosomal dominant inheritance	51807
HP:0003593	Infantile onset	3798
HP:0001250	Seizure	10560
HP:0003621	Juvenile onset	1280
HP:0003593	Infantile onset	4645
HP:0003593	Infantile onset	57192
HP:0001894	Thrombocytosis	340061
HP:0002014	Diarrhea	3575
HP:0002240	Hepatomegaly	8854
HP:0000007	Autosomal recessive inheritance	720
HP:0003593	Infantile onset	1499
HP:0002240	Hepatomegaly	63894
HP:0000007	Autosomal recessive inheritance	64412
HP:0000007	Autosomal recessive inheritance	442721
HP:0001250	Seizure	55187
HP:0000007	Autosomal recessive inheritance	29078
HP:0000006	Autosomal dominant inheritance	6949
HP:0000778	Hypoplasia of the thymus	6949
HP:0000778	Hypoplasia of the thymus	9533
HP:0000778	Hypoplasia of the thymus	51082
HP:0000778	Hypoplasia of the thymus	84172
HP:0000006	Autosomal dominant inheritance	8988
HP:0020086	BCGitis	2214
HP:0011463	Childhood onset	7508
HP:0003621	Juvenile onset	558
HP:0003621	Juvenile onset	2798
HP:0003621	Juvenile onset	8822
HP:0003621	Juvenile onset	10011
HP:0003621	Juvenile onset	55717
HP:0003621	Juvenile onset	81848
HP:0003621	Juvenile onset	285025
HP:0003621	Juvenile onset	389549
HP:0000006	Autosomal dominant inheritance	2521
HP:0000729	Autistic behavior	6909
HP:0003621	Juvenile onset	29978
HP:0001873	Thrombocytopenia	3717
HP:0001744	Splenomegaly	54790
HP:0002240	Hepatomegaly	4352
HP:0001263	Global developmental delay	11232
HP:0001263	Global developmental delay	26128
HP:0003621	Juvenile onset	84823
HP:0000007	Autosomal recessive inheritance	285498
HP:0001263	Global developmental delay	4784
HP:0000006	Autosomal dominant inheritance	10370
HP:0011463	Childhood onset	1277
HP:0000006	Autosomal dominant inheritance	1938
HP:0000007	Autosomal recessive inheritance	5395
HP:0001824	Weight loss	56652
HP:0000006	Autosomal dominant inheritance	5015
HP:0000006	Autosomal dominant inheritance	4750
HP:0001263	Global developmental delay	10735
HP:0000006	Autosomal dominant inheritance	3516
HP:0011463	Childhood onset	2916
HP:0000007	Autosomal recessive inheritance	55329
HP:0000007	Autosomal recessive inheritance	7399
HP:0000007	Autosomal recessive inheritance	51594
HP:0000006	Autosomal dominant inheritance	1482
HP:0000007	Autosomal recessive inheritance	10083
HP:0000007	Autosomal recessive inheritance	348938
HP:0001903	Anemia	51095
HP:0002202	Pleural effusion	10551
HP:0001250	Seizure	84148
HP:0003621	Juvenile onset	5800
HP:0011463	Childhood onset	4361
HP:0006532	Recurrent pneumonia	3476
HP:0003621	Juvenile onset	84196
HP:0000006	Autosomal dominant inheritance	8913
HP:0000006	Autosomal dominant inheritance	51
HP:0000007	Autosomal recessive inheritance	6473
HP:0000007	Autosomal recessive inheritance	270
HP:0000007	Autosomal recessive inheritance	4286
HP:0001250	Seizure	114548
HP:0000006	Autosomal dominant inheritance	23171
HP:0001250	Seizure	56052
HP:0011463	Childhood onset	3098
HP:0000007	Autosomal recessive inheritance	55172
HP:0001263	Global developmental delay	23545
HP:0000007	Autosomal recessive inheritance	3982
HP:0000007	Autosomal recessive inheritance	10466
HP:0000007	Autosomal recessive inheritance	4054
HP:0000007	Autosomal recessive inheritance	340419
HP:0000007	Autosomal recessive inheritance	53904
HP:0000006	Autosomal dominant inheritance	23405
HP:0001744	Splenomegaly	25
HP:0001744	Splenomegaly	613
HP:0001744	Splenomegaly	861
HP:0001903	Anemia	2328
HP:0000007	Autosomal recessive inheritance	6674
HP:0003621	Juvenile onset	4598
HP:0001263	Global developmental delay	9969
HP:0000007	Autosomal recessive inheritance	54809
HP:0002240	Hepatomegaly	10535
HP:0003593	Infantile onset	2064
HP:0001250	Seizure	57531
HP:0000007	Autosomal recessive inheritance	2584
HP:0011463	Childhood onset	84059
HP:0000007	Autosomal recessive inheritance	29940
HP:0000007	Autosomal recessive inheritance	3587
HP:0000006	Autosomal dominant inheritance	79784
HP:0001522	Death in infancy	91137
HP:0003593	Infantile onset	100996717
HP:0009098	Chronic oral candidiasis	7037
HP:0002240	Hepatomegaly	857
HP:0002240	Hepatomegaly	2353
HP:0002240	Hepatomegaly	10555
HP:0002240	Hepatomegaly	26580
HP:0001263	Global developmental delay	857
HP:0001263	Global developmental delay	5468
HP:0001263	Global developmental delay	284119
HP:0000006	Autosomal dominant inheritance	3741
HP:0000007	Autosomal recessive inheritance	51645
HP:0003621	Juvenile onset	54443
HP:0001250	Seizure	284058
HP:0001263	Global developmental delay	6602
HP:0001250	Seizure	164
HP:0000007	Autosomal recessive inheritance	4796
HP:0000007	Autosomal recessive inheritance	79925
HP:0003621	Juvenile onset	22953
HP:0003621	Juvenile onset	92840
HP:0003621	Juvenile onset	22978
HP:0000006	Autosomal dominant inheritance	5293
HP:0000007	Autosomal recessive inheritance	2743
HP:0000007	Autosomal recessive inheritance	83894
HP:0000007	Autosomal recessive inheritance	3728
HP:0000006	Autosomal dominant inheritance	208
HP:0000006	Autosomal dominant inheritance	2820
HP:0000006	Autosomal dominant inheritance	3159
HP:0000006	Autosomal dominant inheritance	3569
HP:0000006	Autosomal dominant inheritance	3651
HP:0000006	Autosomal dominant inheritance	3667
HP:0000006	Autosomal dominant inheritance	3990
HP:0000006	Autosomal dominant inheritance	4544
HP:0000006	Autosomal dominant inheritance	5078
HP:0000006	Autosomal dominant inheritance	5506
HP:0000006	Autosomal dominant inheritance	5770
HP:0000006	Autosomal dominant inheritance	6514
HP:0000006	Autosomal dominant inheritance	6928
HP:0000006	Autosomal dominant inheritance	6934
HP:0000006	Autosomal dominant inheritance	8660
HP:0000006	Autosomal dominant inheritance	9479
HP:0000006	Autosomal dominant inheritance	10644
HP:0000006	Autosomal dominant inheritance	56729
HP:0000006	Autosomal dominant inheritance	169026
HP:0000083	Renal insufficiency	57539
HP:0001419	X-linked recessive inheritance	5199
HP:0003621	Juvenile onset	6508
HP:0000007	Autosomal recessive inheritance	1757
HP:0001250	Seizure	2643
HP:0000006	Autosomal dominant inheritance	10194
HP:0001250	Seizure	7358
HP:0000006	Autosomal dominant inheritance	7042
HP:0001250	Seizure	4694
HP:0003593	Infantile onset	2588
HP:0001974	Leukocytosis	2623
HP:0000006	Autosomal dominant inheritance	23512
HP:0001250	Seizure	2782
HP:0000006	Autosomal dominant inheritance	9790
HP:0003819	Death in childhood	79751
HP:0000007	Autosomal recessive inheritance	9581
HP:0000007	Autosomal recessive inheritance	7007
HP:0003496	Increased circulating IgM level	57379
HP:0003621	Juvenile onset	23514
HP:0011463	Childhood onset	1509
HP:0000006	Autosomal dominant inheritance	724066
HP:0003829	Typified by incomplete penetrance	7273
HP:0001250	Seizure	2517
HP:0006532	Recurrent pneumonia	6720
HP:0001250	Seizure	340024
HP:0001250	Seizure	57393
HP:0001263	Global developmental delay	10715
HP:0001250	Seizure	10524
HP:0003593	Infantile onset	4695
HP:0001263	Global developmental delay	23007
HP:0000007	Autosomal recessive inheritance	79001
HP:0001250	Seizure	2892
HP:0001263	Global developmental delay	23498
HP:0003621	Juvenile onset	79784
HP:0003593	Infantile onset	25942
HP:0001508	Failure to thrive	2628
HP:0001250	Seizure	3295
HP:0002014	Diarrhea	8260
HP:0003593	Infantile onset	10991
HP:0001263	Global developmental delay	3098
HP:0001263	Global developmental delay	57102
HP:0001250	Seizure	9711
HP:0001250	Seizure	215
HP:0001250	Seizure	63908
HP:0003593	Infantile onset	2707
HP:0001419	X-linked recessive inheritance	2706
HP:0001419	X-linked recessive inheritance	5456
HP:0001419	X-linked recessive inheritance	10804
HP:0000007	Autosomal recessive inheritance	4547
HP:0003593	Infantile onset	6792
HP:0001250	Seizure	7109
HP:0001250	Seizure	1183
HP:0001522	Death in infancy	10491
HP:0001250	Seizure	4854
HP:0003621	Juvenile onset	9128
HP:0011463	Childhood onset	8492
HP:0000007	Autosomal recessive inheritance	9469
HP:0003593	Infantile onset	4647
HP:0003593	Infantile onset	10083
HP:0001250	Seizure	128869
HP:0001263	Global developmental delay	55869
HP:0001250	Seizure	7355
HP:0003621	Juvenile onset	100303755
HP:0011463	Childhood onset	1200
HP:0011463	Childhood onset	221421
HP:0003593	Infantile onset	55719
HP:0003829	Typified by incomplete penetrance	5649
HP:0001263	Global developmental delay	96459
HP:0003593	Infantile onset	26278
HP:0001250	Seizure	435
HP:0002840	Lymphadenitis	10616
HP:0000007	Autosomal recessive inheritance	54834
HP:0000007	Autosomal recessive inheritance	5147
HP:0000007	Autosomal recessive inheritance	84074
HP:0003621	Juvenile onset	26092
HP:0100702	Arachnoid cyst	3845
HP:0001250	Seizure	10908
HP:0000006	Autosomal dominant inheritance	3315
HP:0001433	Hepatosplenomegaly	27031
HP:0000007	Autosomal recessive inheritance	84071
HP:0011463	Childhood onset	2312
HP:0003621	Juvenile onset	5832
HP:0001250	Seizure	84188
HP:0000007	Autosomal recessive inheritance	9325
HP:0001250	Seizure	5476
HP:0000007	Autosomal recessive inheritance	84225
HP:0001250	Seizure	53616
HP:0000007	Autosomal recessive inheritance	55081
HP:0011463	Childhood onset	7273
HP:0000007	Autosomal recessive inheritance	338657
HP:0001250	Seizure	55163
HP:0002014	Diarrhea	90268
HP:0001250	Seizure	2316
HP:0000006	Autosomal dominant inheritance	10992
HP:0001250	Seizure	175
HP:0000007	Autosomal recessive inheritance	1829
HP:0001250	Seizure	55164
HP:0000006	Autosomal dominant inheritance	5173
HP:0003593	Infantile onset	58499
HP:0001250	Seizure	5723
HP:0001250	Seizure	50640
HP:0002783	Recurrent lower respiratory tract infections	79912
HP:0003621	Juvenile onset	65055
HP:0001263	Global developmental delay	4056
HP:0001250	Seizure	2937
HP:0000007	Autosomal recessive inheritance	729
HP:0000006	Autosomal dominant inheritance	217
HP:0000006	Autosomal dominant inheritance	9897
HP:0001250	Seizure	5718
HP:0001263	Global developmental delay	64682
HP:0001263	Global developmental delay	55250
HP:0001250	Seizure	94005
HP:0001522	Death in infancy	283989
HP:0000006	Autosomal dominant inheritance	4009
HP:0000007	Autosomal recessive inheritance	220136
HP:0003621	Juvenile onset	7098
HP:0000007	Autosomal recessive inheritance	2692
